GEO_ID,Geographic Area Name,Total Population,Preschool,Gradeschooler,Teen,Old People,White,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Preschool Percent,Gradeschooler Percent,Teen Percent,Old People Percent,White Percent,Black or African American alone Percent,Asian alone Percent
1500000US550790042001,"Block Group 1, Census Tract 42, Milwaukee County, Wisconsin",501,71,122,22,76,9,469,0,0,0,1.99E-05,0.141716567,0.243512974,0.043912176,0.151696607,0.017964072,0.936127745,0
1500000US550790042002,"Block Group 2, Census Tract 42, Milwaukee County, Wisconsin",1122,24,299,102,207,1,1020,0,0,0,7.86E-05,0.021390374,0.266488414,0.090909091,0.184491979,0.000891266,0.909090909,0
1500000US550790042003,"Block Group 3, Census Tract 42, Milwaukee County, Wisconsin",652,22,166,32,65,9,636,0,2,0,1.18E-05,0.033742331,0.254601227,0.049079755,0.099693252,0.013803681,0.975460123,0.003067485
1500000US550790042004,"Block Group 4, Census Tract 42, Milwaukee County, Wisconsin",1117,199,195,72,227,108,938,0,0,0,1.92E-05,0.178155774,0.174574754,0.064458371,0.203222919,0.096687556,0.839749329,0
1500000US550790043001,"Block Group 1, Census Tract 43, Milwaukee County, Wisconsin",406,25,93,16,88,0,384,0,0,0,0,0.061576355,0.229064039,0.039408867,0.216748768,0,0.945812808,0
1500000US550790043002,"Block Group 2, Census Tract 43, Milwaukee County, Wisconsin",632,46,74,75,233,18,614,0,0,0,0,0.07278481,0.117088608,0.118670886,0.368670886,0.028481013,0.971518987,0
1500000US550790043003,"Block Group 3, Census Tract 43, Milwaukee County, Wisconsin",1133,92,225,174,130,33,919,0,39,0,0,0.081200353,0.19858782,0.153574581,0.114739629,0.029126214,0.811120918,0.034421889
1500000US550790043004,"Block Group 4, Census Tract 43, Milwaukee County, Wisconsin",449,15,0,38,121,4,445,0,0,0,0,0.033407572,0,0.084632517,0.269487751,0.008908686,0.991091314,0
1500000US550790043005,"Block Group 5, Census Tract 43, Milwaukee County, Wisconsin",687,102,0,74,150,48,638,1,0,0,0,0.148471616,0,0.107714702,0.218340611,0.069868996,0.9286754,0
1500000US550790043006,"Block Group 6, Census Tract 43, Milwaukee County, Wisconsin",1511,196,86,208,195,0,1394,0,0,0,4.29E-05,0.12971542,0.05691595,0.137657181,0.129053607,0,0.922567836,0
1500000US550790043007,"Block Group 7, Census Tract 43, Milwaukee County, Wisconsin",539,73,124,20,117,0,539,0,0,0,0,0.135435993,0.230055659,0.037105751,0.217068646,0,1,0
1500000US550790044001,"Block Group 1, Census Tract 44, Milwaukee County, Wisconsin",1463,90,94,42,216,632,643,0,40,0,3.92E-05,0.06151743,0.064251538,0.028708134,0.147641832,0.431989064,0.439507861,0.02734108
1500000US550790044002,"Block Group 2, Census Tract 44, Milwaukee County, Wisconsin",818,38,141,47,182,19,759,0,0,0,4.78E-05,0.046454768,0.172371638,0.057457213,0.222493888,0.023227384,0.927872861,0
1500000US550790044003,"Block Group 3, Census Tract 44, Milwaukee County, Wisconsin",788,86,177,0,51,26,737,0,0,0,4.03E-05,0.109137056,0.224619289,0,0.064720812,0.032994924,0.935279188,0
1500000US550790045001,"Block Group 1, Census Tract 45, Milwaukee County, Wisconsin",722,0,138,193,128,3,705,0,1,0,0,0,0.191135734,0.267313019,0.177285319,0.004155125,0.976454294,0.001385042
1500000US550790045002,"Block Group 2, Census Tract 45, Milwaukee County, Wisconsin",985,114,116,98,105,0,979,0,0,0,6.18E-06,0.115736041,0.117766497,0.099492386,0.106598985,0,0.993908629,0
1500000US550790045003,"Block Group 3, Census Tract 45, Milwaukee County, Wisconsin",550,76,21,12,156,6,384,0,0,0,0,0.138181818,0.038181818,0.021818182,0.283636364,0.010909091,0.698181818,0
1500000US550790046001,"Block Group 1, Census Tract 46, Milwaukee County, Wisconsin",519,43,23,29,143,0,518,0,0,0,0,0.082851638,0.044315992,0.055876686,0.275529865,0,0.998073218,0
1500000US550790046002,"Block Group 2, Census Tract 46, Milwaukee County, Wisconsin",775,60,116,51,123,10,755,0,0,0,1.66E-05,0.077419355,0.149677419,0.065806452,0.158709677,0.012903226,0.974193548,0
1500000US550790046003,"Block Group 3, Census Tract 46, Milwaukee County, Wisconsin",595,48,118,18,132,4,585,6,0,0,0,0.080672269,0.198319328,0.030252101,0.221848739,0.006722689,0.983193277,0
1500000US550790046004,"Block Group 4, Census Tract 46, Milwaukee County, Wisconsin",325,14,6,14,120,62,263,0,0,0,0,0.043076923,0.018461538,0.043076923,0.369230769,0.190769231,0.809230769,0
1500000US550790047001,"Block Group 1, Census Tract 47, Milwaukee County, Wisconsin",963,93,235,8,187,0,934,0,0,0,0,0.096573209,0.244029076,0.008307373,0.194184839,0,0.969885774,0
1500000US550790047002,"Block Group 2, Census Tract 47, Milwaukee County, Wisconsin",936,150,138,22,150,0,936,0,0,0,0,0.16025641,0.147435897,0.023504274,0.16025641,0,1,0
1500000US550790047003,"Block Group 3, Census Tract 47, Milwaukee County, Wisconsin",959,100,87,11,214,0,943,0,0,0,0,0.104275287,0.090719499,0.011470282,0.223149114,0,0.983315954,0
1500000US550790047004,"Block Group 4, Census Tract 47, Milwaukee County, Wisconsin",1214,81,146,58,210,8,1167,1,0,5.43E-06,1.56E-05,0.066721582,0.120263591,0.047775947,0.172981878,0.006589786,0.961285008,0
1500000US550790048001,"Block Group 1, Census Tract 48, Milwaukee County, Wisconsin",1154,15,180,126,200,58,1056,0,25,0,1.13E-05,0.012998267,0.155979203,0.109185442,0.173310225,0.050259965,0.91507799,0.021663778
1500000US550790048002,"Block Group 2, Census Tract 48, Milwaukee County, Wisconsin",717,84,90,34,166,38,679,0,0,0,0,0.117154812,0.125523013,0.047419805,0.231520223,0.052998605,0.947001395,0
1500000US550790048003,"Block Group 3, Census Tract 48, Milwaukee County, Wisconsin",1241,106,230,51,280,20,1220,0,0,0,6.49E-07,0.085414988,0.185334408,0.04109589,0.225624496,0.016116035,0.983078163,0
1500000US550790048004,"Block Group 4, Census Tract 48, Milwaukee County, Wisconsin",779,48,123,136,197,153,588,0,0,0,0,0.061617458,0.157894737,0.174582798,0.252888318,0.196405648,0.754813864,0
1500000US550790049001,"Block Group 1, Census Tract 49, Milwaukee County, Wisconsin",1739,53,311,56,347,206,1275,0,73,0,2.02E-05,0.030477286,0.178838413,0.032202415,0.199539965,0.118458884,0.733179988,0.041978148
1500000US550790049002,"Block Group 2, Census Tract 49, Milwaukee County, Wisconsin",1480,243,191,138,171,337,1109,0,2,0,5.93E-06,0.164189189,0.129054054,0.093243243,0.115540541,0.227702703,0.749324324,0.001351351
1500000US550790049003,"Block Group 3, Census Tract 49, Milwaukee County, Wisconsin",1238,56,228,271,235,499,572,0,0,0,3.52E-05,0.045234249,0.184168013,0.218901454,0.189822294,0.403069467,0.462035541,0
1500000US550790050001,"Block Group 1, Census Tract 50, Milwaukee County, Wisconsin",1480,118,177,90,349,556,878,0,10,0,0,0.07972973,0.119594595,0.060810811,0.235810811,0.375675676,0.593243243,0.006756757
1500000US550790050002,"Block Group 2, Census Tract 50, Milwaukee County, Wisconsin",1494,206,226,7,246,174,1058,0,59,0,5.24E-05,0.137884873,0.151271754,0.004685408,0.164658635,0.116465863,0.708165997,0.039491299
1500000US550790050003,"Block Group 3, Census Tract 50, Milwaukee County, Wisconsin",1035,75,84,160,267,202,753,0,0,0,5.60E-05,0.072463768,0.08115942,0.154589372,0.257971014,0.195169082,0.727536232,0
1500000US550790050004,"Block Group 4, Census Tract 50, Milwaukee County, Wisconsin",1358,112,188,28,241,302,853,0,14,0,6.72E-05,0.082474227,0.138438881,0.020618557,0.177466863,0.222385862,0.628129602,0.010309278
1500000US550790051001,"Block Group 1, Census Tract 51, Milwaukee County, Wisconsin",1619,177,347,140,193,165,1350,0,97,0,0,0.109326745,0.214329833,0.086473132,0.119209389,0.101914762,0.833848054,0.059913527
1500000US550790051002,"Block Group 2, Census Tract 51, Milwaukee County, Wisconsin",1084,13,182,20,272,120,815,0,11,0,1.28E-05,0.01199262,0.167896679,0.018450185,0.250922509,0.110701107,0.751845018,0.010147601
1500000US550790051003,"Block Group 3, Census Tract 51, Milwaukee County, Wisconsin",678,70,53,26,51,83,536,0,0,0,0.000128349,0.103244838,0.078171091,0.038348083,0.075221239,0.122418879,0.790560472,0
1500000US550790052001,"Block Group 1, Census Tract 52, Milwaukee County, Wisconsin",646,38,118,22,162,376,167,0,59,0,5.27E-05,0.058823529,0.182662539,0.034055728,0.250773994,0.582043344,0.258513932,0.091331269
1500000US550790052002,"Block Group 2, Census Tract 52, Milwaukee County, Wisconsin",988,49,92,106,274,408,539,12,9,0,8.20E-06,0.049595142,0.093117409,0.107287449,0.277327935,0.412955466,0.545546559,0.009109312
1500000US550790053001,"Block Group 1, Census Tract 53, Milwaukee County, Wisconsin",1048,60,123,77,162,433,508,0,18,0,0,0.057251908,0.117366412,0.073473282,0.154580153,0.413167939,0.484732824,0.017175573
1500000US550790053002,"Block Group 2, Census Tract 53, Milwaukee County, Wisconsin",1147,55,182,84,163,666,306,0,0,0,0,0.047951177,0.158674804,0.073234525,0.142109852,0.580645161,0.266782912,0
1500000US550790054001,"Block Group 1, Census Tract 54, Milwaukee County, Wisconsin",1137,58,49,38,412,822,287,14,11,0,0,0.051011434,0.043095866,0.033421284,0.36235708,0.722955145,0.252418646,0.009674582
1500000US550790054002,"Block Group 2, Census Tract 54, Milwaukee County, Wisconsin",809,31,125,103,139,493,219,0,20,0,2.90E-05,0.038318912,0.154511743,0.127317676,0.171817058,0.609394314,0.270704574,0.024721879
1500000US550790054003,"Block Group 3, Census Tract 54, Milwaukee County, Wisconsin",917,134,167,32,99,630,177,0,57,0,5.95E-06,0.14612868,0.182115594,0.034896401,0.107960742,0.687022901,0.19302072,0.062159215
1500000US550790054004,"Block Group 4, Census Tract 54, Milwaukee County, Wisconsin",624,67,59,18,78,538,24,0,16,0,3.34E-05,0.107371795,0.094551282,0.028846154,0.125,0.862179487,0.038461538,0.025641026
1500000US550790055001,"Block Group 1, Census Tract 55, Milwaukee County, Wisconsin",567,35,63,44,105,364,139,18,0,0,0,0.061728395,0.111111111,0.077601411,0.185185185,0.641975309,0.245149912,0
1500000US550790055002,"Block Group 2, Census Tract 55, Milwaukee County, Wisconsin",861,43,204,50,94,530,215,0,12,9.44E-06,1.89E-05,0.049941928,0.236933798,0.058072009,0.109175377,0.615563298,0.24970964,0.013937282
1500000US550790055003,"Block Group 3, Census Tract 55, Milwaukee County, Wisconsin",873,99,143,28,189,797,44,0,7,0,0,0.113402062,0.163802978,0.03207331,0.216494845,0.912943872,0.050400916,0.008018328
1500000US550790055004,"Block Group 4, Census Tract 55, Milwaukee County, Wisconsin",631,0,75,0,145,546,33,0,25,0,0,0,0.118858954,0,0.229793978,0.865293185,0.05229794,0.039619651
1500000US550790055005,"Block Group 5, Census Tract 55, Milwaukee County, Wisconsin",445,0,8,15,106,316,115,0,0,0,7.07E-05,0,0.017977528,0.033707865,0.238202247,0.71011236,0.258426966,0
1500000US550790056001,"Block Group 1, Census Tract 56, Milwaukee County, Wisconsin",1175,93,136,51,212,918,30,10,19,0,4.13E-05,0.079148936,0.115744681,0.043404255,0.180425532,0.781276596,0.025531915,0.016170213
1500000US550790056002,"Block Group 2, Census Tract 56, Milwaukee County, Wisconsin",1047,36,83,102,273,922,54,1,33,0,1.00E-05,0.034383954,0.079274117,0.097421203,0.260744986,0.88061127,0.051575931,0.031518625
1500000US550790057001,"Block Group 1, Census Tract 57, Milwaukee County, Wisconsin",987,54,24,25,310,862,83,2,0,0,0,0.054711246,0.024316109,0.025329281,0.31408308,0.873353597,0.084093212,0
1500000US550790057002,"Block Group 2, Census Tract 57, Milwaukee County, Wisconsin",1660,175,257,106,115,1197,398,0,0,0,1.20E-05,0.105421687,0.154819277,0.063855422,0.069277108,0.721084337,0.239759036,0
1500000US550790058001,"Block Group 1, Census Tract 58, Milwaukee County, Wisconsin",1218,69,194,107,219,554,641,0,11,0,0,0.056650246,0.159277504,0.087848933,0.179802956,0.454844007,0.526272578,0.009031199
1500000US550790058002,"Block Group 2, Census Tract 58, Milwaukee County, Wisconsin",895,58,46,44,159,832,14,0,0,0,1.62E-05,0.064804469,0.051396648,0.049162011,0.177653631,0.929608939,0.015642458,0
1500000US550790058003,"Block Group 3, Census Tract 58, Milwaukee County, Wisconsin",1698,170,267,63,156,1099,425,0,55,0,0,0.100117786,0.157243816,0.037102473,0.091872792,0.647232038,0.250294464,0.032391048
1500000US550790059001,"Block Group 1, Census Tract 59, Milwaukee County, Wisconsin",1218,111,305,29,156,208,933,10,34,0,2.22E-05,0.091133005,0.250410509,0.023809524,0.128078818,0.170771757,0.766009852,0.027914614
1500000US550790059002,"Block Group 2, Census Tract 59, Milwaukee County, Wisconsin",961,43,181,8,90,248,641,0,0,0,0,0.044745057,0.188345473,0.008324662,0.093652445,0.258064516,0.667013528,0
1500000US550790059003,"Block Group 3, Census Tract 59, Milwaukee County, Wisconsin",476,71,86,27,21,41,401,0,11,0,0,0.149159664,0.180672269,0.056722689,0.044117647,0.086134454,0.842436975,0.023109244
1500000US550790059004,"Block Group 4, Census Tract 59, Milwaukee County, Wisconsin",1103,75,205,107,103,432,473,0,0,0,7.81E-05,0.067996374,0.185856754,0.09700816,0.093381686,0.391659112,0.428830462,0
1500000US550790060001,"Block Group 1, Census Tract 60, Milwaukee County, Wisconsin",484,45,59,54,73,35,434,0,0,0,0,0.092975207,0.121900826,0.111570248,0.150826446,0.07231405,0.896694215,0
1500000US550790060002,"Block Group 2, Census Tract 60, Milwaukee County, Wisconsin",787,63,160,96,107,39,647,0,0,0,0.000137236,0.080050826,0.203303685,0.121982211,0.135959339,0.049555273,0.822109276,0
1500000US550790060003,"Block Group 3, Census Tract 60, Milwaukee County, Wisconsin",1048,43,272,89,145,115,762,8,6,0,6.56E-05,0.041030534,0.259541985,0.084923664,0.138358779,0.109732824,0.727099237,0.005725191
1500000US550790061001,"Block Group 1, Census Tract 61, Milwaukee County, Wisconsin",566,16,102,86,68,22,427,5,5,0,0,0.028268551,0.180212014,0.151943463,0.120141343,0.038869258,0.754416961,0.008833922
1500000US550790061002,"Block Group 2, Census Tract 61, Milwaukee County, Wisconsin",926,59,213,125,112,119,687,0,62,0,1.40E-05,0.063714903,0.230021598,0.134989201,0.120950324,0.128509719,0.741900648,0.066954644
1500000US550790061003,"Block Group 3, Census Tract 61, Milwaukee County, Wisconsin",880,16,302,69,101,133,656,0,29,0,0,0.018181818,0.343181818,0.078409091,0.114772727,0.151136364,0.745454545,0.032954545
1500000US550790062001,"Block Group 1, Census Tract 62, Milwaukee County, Wisconsin",824,84,175,134,68,40,771,13,0,0,0,0.101941748,0.212378641,0.162621359,0.082524272,0.048543689,0.935679612,0
1500000US550790062002,"Block Group 2, Census Tract 62, Milwaukee County, Wisconsin",695,79,160,60,138,23,663,0,0,0,0,0.113669065,0.230215827,0.086330935,0.198561151,0.033093525,0.953956835,0
1500000US550790062003,"Block Group 3, Census Tract 62, Milwaukee County, Wisconsin",444,51,110,20,43,9,435,0,0,0,0,0.114864865,0.247747748,0.045045045,0.096846847,0.02027027,0.97972973,0
1500000US550790062004,"Block Group 4, Census Tract 62, Milwaukee County, Wisconsin",897,137,227,103,29,0,891,0,0,0,0,0.152731327,0.253065775,0.114827202,0.032329989,0,0.993311037,0
1500000US550790063001,"Block Group 1, Census Tract 63, Milwaukee County, Wisconsin",1114,93,212,101,165,41,942,0,0,0,7.25E-06,0.083482944,0.190305206,0.090664273,0.148114901,0.036804309,0.845601436,0
1500000US550790063002,"Block Group 2, Census Tract 63, Milwaukee County, Wisconsin",480,37,62,47,71,3,477,0,0,0,0,0.077083333,0.129166667,0.097916667,0.147916667,0.00625,0.99375,0
1500000US550790063003,"Block Group 3, Census Tract 63, Milwaukee County, Wisconsin",573,3,110,90,32,0,573,0,0,0,0,0.005235602,0.191972077,0.157068063,0.055846422,0,1,0
1500000US550790064001,"Block Group 1, Census Tract 64, Milwaukee County, Wisconsin",318,15,29,29,55,0,318,0,0,0,0,0.047169811,0.091194969,0.091194969,0.172955975,0,1,0
1500000US550790064002,"Block Group 2, Census Tract 64, Milwaukee County, Wisconsin",758,75,111,48,100,29,702,1,0,0,0,0.098944591,0.146437995,0.063324538,0.131926121,0.038258575,0.926121372,0
1500000US550790064003,"Block Group 3, Census Tract 64, Milwaukee County, Wisconsin",944,162,124,117,148,3,926,0,0,0,0,0.171610169,0.131355932,0.123940678,0.156779661,0.003177966,0.980932203,0
1500000US550790065001,"Block Group 1, Census Tract 65, Milwaukee County, Wisconsin",298,5,42,0,131,0,298,0,0,0,0,0.016778523,0.140939597,0,0.439597315,0,1,0
1500000US550790065002,"Block Group 2, Census Tract 65, Milwaukee County, Wisconsin",557,61,82,21,81,13,498,18,0,0,0,0.10951526,0.147217235,0.037701975,0.145421903,0.023339318,0.894075404,0
1500000US550790065003,"Block Group 3, Census Tract 65, Milwaukee County, Wisconsin",739,47,206,57,129,5,664,0,70,0,0,0.063599459,0.278755074,0.077131258,0.174560217,0.0067659,0.898511502,0.094722598
1500000US550790065004,"Block Group 4, Census Tract 65, Milwaukee County, Wisconsin",607,70,221,71,57,30,577,0,0,0,0,0.115321252,0.364085667,0.116968699,0.093904448,0.049423394,0.950576606,0
1500000US550790066001,"Block Group 1, Census Tract 66, Milwaukee County, Wisconsin",970,16,74,89,272,19,951,0,0,0,0,0.016494845,0.07628866,0.091752577,0.280412371,0.019587629,0.980412371,0
1500000US550790066002,"Block Group 2, Census Tract 66, Milwaukee County, Wisconsin",499,28,113,18,78,0,479,0,0,0,0,0.056112224,0.226452906,0.036072144,0.156312625,0,0.95991984,0
1500000US550790066003,"Block Group 3, Census Tract 66, Milwaukee County, Wisconsin",706,102,96,96,102,72,634,0,0,0,0,0.144475921,0.135977337,0.135977337,0.144475921,0.101983003,0.898016997,0
1500000US550790067001,"Block Group 1, Census Tract 67, Milwaukee County, Wisconsin",555,15,119,91,40,8,431,26,39,0,5.84E-05,0.027027027,0.214414414,0.163963964,0.072072072,0.014414414,0.776576577,0.07027027
1500000US550790067002,"Block Group 2, Census Tract 67, Milwaukee County, Wisconsin",695,64,178,87,112,36,659,0,0,0,0,0.092086331,0.256115108,0.125179856,0.161151079,0.051798561,0.948201439,0
1500000US550790068001,"Block Group 1, Census Tract 68, Milwaukee County, Wisconsin",488,10,1,17,181,54,420,5,0,0,2.52E-05,0.020491803,0.00204918,0.034836066,0.370901639,0.110655738,0.860655738,0
1500000US550790068002,"Block Group 2, Census Tract 68, Milwaukee County, Wisconsin",655,101,85,74,47,9,622,0,1,0,0,0.154198473,0.129770992,0.112977099,0.071755725,0.013740458,0.949618321,0.001526718
1500000US550790068003,"Block Group 3, Census Tract 68, Milwaukee County, Wisconsin",764,126,120,83,83,17,746,0,0,0,0,0.164921466,0.157068063,0.108638743,0.108638743,0.022251309,0.976439791,0
1500000US550790068004,"Block Group 4, Census Tract 68, Milwaukee County, Wisconsin",468,11,110,14,62,9,459,0,0,0,0,0.023504274,0.235042735,0.02991453,0.132478632,0.019230769,0.980769231,0
1500000US550790069001,"Block Group 1, Census Tract 69, Milwaukee County, Wisconsin",836,72,227,75,83,269,460,0,0,0,8.30E-05,0.086124402,0.2715311,0.089712919,0.099282297,0.321770335,0.550239234,0
1500000US550790069002,"Block Group 2, Census Tract 69, Milwaukee County, Wisconsin",720,141,149,36,82,33,683,0,0,0,0,0.195833333,0.206944444,0.05,0.113888889,0.045833333,0.948611111,0
1500000US550790069003,"Block Group 3, Census Tract 69, Milwaukee County, Wisconsin",955,66,168,75,94,113,824,0,0,0,0,0.069109948,0.17591623,0.078534031,0.098429319,0.118324607,0.862827225,0
1500000US550790070001,"Block Group 1, Census Tract 70, Milwaukee County, Wisconsin",1071,47,302,156,86,180,781,0,0,0,4.71E-05,0.04388422,0.281979458,0.145658263,0.080298786,0.168067227,0.729225023,0
1500000US550790070002,"Block Group 2, Census Tract 70, Milwaukee County, Wisconsin",828,81,90,121,87,108,715,0,0,0,0,0.097826087,0.108695652,0.146135266,0.105072464,0.130434783,0.86352657,0
1500000US550790070003,"Block Group 3, Census Tract 70, Milwaukee County, Wisconsin",517,73,88,65,37,115,312,17,44,0,0,0.141199226,0.170212766,0.125725338,0.071566731,0.222437137,0.603481625,0.085106383
1500000US550790070004,"Block Group 4, Census Tract 70, Milwaukee County, Wisconsin",662,30,113,66,164,11,651,0,0,0,0,0.045317221,0.170694864,0.099697885,0.247734139,0.016616314,0.983383686,0
1500000US550790071001,"Block Group 1, Census Tract 71, Milwaukee County, Wisconsin",586,12,25,0,34,444,47,0,14,8.74E-06,0.000107747,0.020477816,0.042662116,0,0.058020478,0.757679181,0.080204778,0.023890785
1500000US550790071002,"Block Group 2, Census Tract 71, Milwaukee County, Wisconsin",1478,26,190,51,135,1000,381,11,4,0,7.78E-06,0.01759134,0.128552097,0.034506089,0.091339648,0.676589986,0.257780785,0.00270636
1500000US550790072001,"Block Group 1, Census Tract 72, Milwaukee County, Wisconsin",1314,47,97,67,248,866,341,17,7,0,2.37E-05,0.035768645,0.073820396,0.050989346,0.188736682,0.659056317,0.259512938,0.005327245
1500000US550790072002,"Block Group 2, Census Tract 72, Milwaukee County, Wisconsin",722,43,22,0,160,643,13,0,0,0,0,0.059556787,0.030470914,0,0.221606648,0.890581717,0.01800554,0
1500000US550790072003,"Block Group 3, Census Tract 72, Milwaukee County, Wisconsin",951,70,132,91,159,425,352,31,0,0,0.000134896,0.07360673,0.138801262,0.095688749,0.167192429,0.446898002,0.370136698,0
1500000US550790073001,"Block Group 1, Census Tract 73, Milwaukee County, Wisconsin",918,10,55,80,184,790,30,0,47,0,1.31E-05,0.010893246,0.059912854,0.087145969,0.20043573,0.860566449,0.032679739,0.051198257
1500000US550790073002,"Block Group 2, Census Tract 73, Milwaukee County, Wisconsin",844,13,0,16,53,660,163,0,21,0,0,0.015402844,0,0.018957346,0.062796209,0.781990521,0.193127962,0.024881517
1500000US550790073003,"Block Group 3, Census Tract 73, Milwaukee County, Wisconsin",983,11,0,84,32,532,249,101,40,0,0,0.011190234,0,0.085452696,0.032553408,0.541200407,0.253306205,0.04069176
1500000US550790074001,"Block Group 1, Census Tract 74, Milwaukee County, Wisconsin",3152,19,23,1947,77,2540,319,15,47,0,6.34E-06,0.006027919,0.007296954,0.617703046,0.024428934,0.805837563,0.101205584,0.014911168
1500000US550790074002,"Block Group 2, Census Tract 74, Milwaukee County, Wisconsin",749,34,48,26,210,668,28,0,47,0,7.13E-06,0.045393858,0.064085447,0.034712951,0.280373832,0.891855808,0.037383178,0.062750334
1500000US550790075001,"Block Group 1, Census Tract 75, Milwaukee County, Wisconsin",720,14,97,41,51,595,20,0,30,0,6.94E-05,0.019444444,0.134722222,0.056944444,0.070833333,0.826388889,0.027777778,0.041666667
1500000US550790075002,"Block Group 2, Census Tract 75, Milwaukee County, Wisconsin",845,118,87,48,119,754,52,0,19,0,1.82E-05,0.13964497,0.10295858,0.056804734,0.140828402,0.892307692,0.061538462,0.022485207
1500000US550790075003,"Block Group 3, Census Tract 75, Milwaukee County, Wisconsin",1075,44,89,52,280,1024,0,0,21,0,6.92E-06,0.040930233,0.082790698,0.048372093,0.260465116,0.95255814,0,0.019534884
1500000US550790076001,"Block Group 1, Census Tract 76, Milwaukee County, Wisconsin",876,24,8,9,140,825,34,0,17,0,0,0.02739726,0.00913242,0.010273973,0.159817352,0.941780822,0.038812785,0.019406393
1500000US550790076002,"Block Group 2, Census Tract 76, Milwaukee County, Wisconsin",1170,42,49,24,112,1026,0,10,107,0,0,0.035897436,0.041880342,0.020512821,0.095726496,0.876923077,0,0.091452991
1500000US550790076003,"Block Group 3, Census Tract 76, Milwaukee County, Wisconsin",1551,0,14,50,805,1306,155,0,28,0,0,0,0.009026435,0.032237266,0.519019987,0.842037395,0.099935525,0.018052869
1500000US550790077001,"Block Group 1, Census Tract 77, Milwaukee County, Wisconsin",1176,12,2,33,113,997,50,0,28,0,8.68E-06,0.010204082,0.00170068,0.028061224,0.096088435,0.847789116,0.042517007,0.023809524
1500000US550790077002,"Block Group 2, Census Tract 77, Milwaukee County, Wisconsin",1400,5,48,9,73,1082,77,0,163,0,8.67E-06,0.003571429,0.034285714,0.006428571,0.052142857,0.772857143,0.055,0.116428571
1500000US550790077003,"Block Group 3, Census Tract 77, Milwaukee County, Wisconsin",1093,26,15,14,97,950,112,0,0,0,1.59E-05,0.02378774,0.013723696,0.012808783,0.088746569,0.869167429,0.102470265,0
1500000US550790078001,"Block Group 1, Census Tract 78, Milwaukee County, Wisconsin",830,0,16,85,93,757,14,0,47,0,0,0,0.019277108,0.102409639,0.112048193,0.912048193,0.01686747,0.056626506
1500000US550790078002,"Block Group 2, Census Tract 78, Milwaukee County, Wisconsin",1098,0,0,56,33,798,141,0,126,0,0,0,0,0.051001821,0.030054645,0.726775956,0.128415301,0.114754098
1500000US550790078003,"Block Group 3, Census Tract 78, Milwaukee County, Wisconsin",1232,10,18,85,128,891,36,0,115,0,8.70E-05,0.008116883,0.01461039,0.068993506,0.103896104,0.723214286,0.029220779,0.093344156
1500000US550790079001,"Block Group 1, Census Tract 79, Milwaukee County, Wisconsin",1071,19,12,220,170,933,67,0,14,0,1.74E-06,0.01774043,0.011204482,0.2054155,0.158730159,0.871148459,0.062558357,0.013071895
1500000US550790079002,"Block Group 2, Census Tract 79, Milwaukee County, Wisconsin",986,50,61,27,79,779,117,0,20,0,2.26E-05,0.050709939,0.061866126,0.027383367,0.080121704,0.790060852,0.118661258,0.020283976
1500000US550790080001,"Block Group 1, Census Tract 80, Milwaukee County, Wisconsin",1081,65,153,20,70,562,348,0,37,0,1.80E-05,0.06012951,0.141535615,0.018501388,0.064754857,0.519888992,0.321924144,0.034227567
1500000US550790080002,"Block Group 2, Census Tract 80, Milwaukee County, Wisconsin",777,9,45,5,100,593,89,5,10,0,2.65E-05,0.011583012,0.057915058,0.006435006,0.128700129,0.763191763,0.114543115,0.012870013
1500000US550790081001,"Block Group 1, Census Tract 81, Milwaukee County, Wisconsin",560,16,148,38,99,147,272,0,0,0,0.000296556,0.028571429,0.264285714,0.067857143,0.176785714,0.2625,0.485714286,0
1500000US550790081002,"Block Group 2, Census Tract 81, Milwaukee County, Wisconsin",500,53,16,29,60,137,334,0,0,0,0.000116,0.106,0.032,0.058,0.12,0.274,0.668,0
1500000US550790084001,"Block Group 1, Census Tract 84, Milwaukee County, Wisconsin",412,20,78,34,106,0,368,0,0,0,0,0.048543689,0.189320388,0.082524272,0.257281553,0,0.893203883,0
1500000US550790084002,"Block Group 2, Census Tract 84, Milwaukee County, Wisconsin",495,6,146,51,68,50,419,0,26,0,0,0.012121212,0.294949495,0.103030303,0.137373737,0.101010101,0.846464646,0.052525253
1500000US550790085001,"Block Group 1, Census Tract 85, Milwaukee County, Wisconsin",986,41,245,98,68,0,972,14,0,0,0,0.04158215,0.248478702,0.099391481,0.068965517,0,0.985801217,0
1500000US550790085002,"Block Group 2, Census Tract 85, Milwaukee County, Wisconsin",301,23,82,10,36,8,286,3,0,0,0,0.07641196,0.272425249,0.033222591,0.119601329,0.026578073,0.950166113,0
1500000US550790086001,"Block Group 1, Census Tract 86, Milwaukee County, Wisconsin",558,17,141,71,62,13,522,22,0,0,0,0.03046595,0.252688172,0.127240143,0.111111111,0.023297491,0.935483871,0
1500000US550790086002,"Block Group 2, Census Tract 86, Milwaukee County, Wisconsin",533,11,112,62,46,33,476,0,0,0,0,0.020637899,0.210131332,0.116322702,0.08630394,0.061913696,0.893058161,0
1500000US550790087001,"Block Group 1, Census Tract 87, Milwaukee County, Wisconsin",433,18,102,121,24,0,433,0,0,0,0,0.041570439,0.23556582,0.279445727,0.055427252,0,1,0
